px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.58763	-9.66983	-2.66156	-1.90422	-1.00979	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.243464
4.64757	-9.53341	-2.66263	-1.96566	-1.01563	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.157184
4.73645	-9.39177	-2.68306	-2.0404	-1.03242	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.514253
4.77571	-9.24904	-2.7113	-2.05801	-0.980001	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.31693
4.87192	-9.10402	-2.74277	-2.12491	-0.990426	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.508564
4.9847	-8.98789	-2.73595	-2.21107	-1.03011	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.06035
5.09165	-8.8643	-2.75216	-2.27495	-1.03583	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.148293
5.15772	-8.73616	-2.75542	-2.28834	-0.977165	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.28412
5.27813	-8.61004	-2.788	-2.34821	-0.98088	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.427235
5.35376	-8.48695	-2.78269	-2.35977	-0.923603	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.14386
5.46475	-8.37852	-2.78702	-2.40935	-0.922327	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0176611
5.5002	-8.25791	-2.75389	-2.36683	-0.79691	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.8535
5.61018	-8.14439	-2.78473	-2.40465	-0.793385	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.438459
5.7191	-8.03096	-2.79244	-2.43629	-0.777613	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.547925
5.841	-7.919	-2.81166	-2.47473	-0.772885	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.246667
5.96016	-7.8176	-2.81527	-2.5092	-0.762197	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.213828
6.09921	-7.71506	-2.84285	-2.55036	-0.760242	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.271506
6.18547	-7.61433	-2.81516	-2.54202	-0.69166	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.76207
6.3118	-7.51821	-2.84298	-2.57174	-0.68606	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.364742
6.41327	-7.41167	-2.81434	-2.56557	-0.621442	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.38684
6.5471	-7.31547	-2.83044	-2.59429	-0.615917	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.189486
6.64521	-7.22604	-2.80354	-2.59096	-0.563952	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.4323
6.76644	-7.131	-2.82481	-2.60862	-0.553807	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.545699
6.88335	-7.05428	-2.82179	-2.62944	-0.545185	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.193032
6.99884	-6.97831	-2.8188	-2.65044	-0.539846	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.218892
7.11716	-6.89135	-2.79775	-2.65702	-0.507554	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.15879
7.25609	-6.80834	-2.81081	-2.67887	-0.501651	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.153546
7.34397	-6.71582	-2.75715	-2.65306	-0.426504	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	5.45634
7.46285	-6.63249	-2.76832	-2.66353	-0.416428	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.439645
7.58057	-6.56385	-2.76048	-2.67522	-0.402884	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.182735
7.69742	-6.49229	-2.75997	-2.68832	-0.396647	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.233217
7.84677	-6.4488	-2.80498	-2.74138	-0.448623	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.30664
7.97474	-6.38473	-2.81072	-2.75775	-0.442981	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.125792
8.05906	-6.2892	-2.69428	-2.70705	-0.328013	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	16.1185
8.18945	-6.21091	-2.70036	-2.71498	-0.318621	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.332608
8.27832	-6.11138	-2.62291	-2.67286	-0.232314	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	8.41702
8.4001	-6.02826	-2.627	-2.67385	-0.221505	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.450273
8.54945	-5.97726	-2.66979	-2.71488	-0.266971	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	2.92941
8.67926	-5.90066	-2.67617	-2.71934	-0.257524	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.286551
8.8045	-5.82972	-2.66703	-2.72202	-0.243648	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.529583
8.94404	-5.74537	-2.69045	-2.72197	-0.230803	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.423671
9.02823	-5.65582	-2.61908	-2.68008	-0.153859	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	6.60352
9.15072	-5.56522	-2.64702	-2.67003	-0.137066	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.716773
9.2644	-5.48281	-2.6194	-2.65325	-0.102358	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.28278
9.3863	-5.39865	-2.62448	-2.6481	-0.0924852	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.299353
9.44785	-5.27445	-2.50871	-2.56286	0.0376506	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	18.3618
9.56539	-5.16937	-2.53207	-2.54433	0.0529054	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.555487
9.66395	-5.06898	-2.51401	-2.51397	0.089678	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	1.35938
9.77519	-4.9534	-2.53983	-2.48952	0.107469	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.786594
9.88263	-4.85966	-2.53454	-2.47096	0.126227	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.54188
9.98822	-4.74732	-2.55164	-2.44902	0.139719	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.477055
10.0783	-4.654	-2.54822	-2.42982	0.15453	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.378126
10.1742	-4.5398	-2.57423	-2.4054	0.169372	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.637004
10.2516	-4.41671	-2.54948	-2.35501	0.224887	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.75933
10.3498	-4.2823	-2.58077	-2.32433	0.24106	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.783427
10.455	-4.1809	-2.59682	-2.32522	0.218214	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.89133
10.5548	-4.04475	-2.63025	-2.29813	0.231373	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.617918
10.657	-3.93663	-2.64183	-2.2935	0.21847	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.262644
10.7525	-3.80795	-2.66147	-2.27222	0.226516	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.228513
10.8511	-3.6935	-2.66909	-2.26137	0.224246	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.10654
10.9458	-3.54882	-2.70349	-2.23539	0.236055	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.567073
10.9943	-3.39963	-2.66969	-2.15937	0.326321	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.96607
11.0708	-3.2492	-2.69659	-2.12768	0.338218	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.499709
11.1176	-3.09944	-2.68624	-2.06981	0.391203	10.9851	-2.95299	11.1	-3	0.909905	2.72971	2.27718
11.1824	-2.94276	-2.71309	-2.03566	0.401993	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.466221
11.1757	-2.76415	-2.6889	-1.91949	0.5346	11.0233	-2.67356	11.15	-2.7	0	2.72847	12.9468
11.2096	-2.60954	-2.69644	-1.87799	0.545021	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.466787
11.2154	-2.44184	-2.70155	-1.79429	0.622802	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.47218
11.2314	-2.28992	-2.70085	-1.751	0.630684	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.327041
11.3276	-2.18433	-2.67838	-1.81854	0.480282	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.2563
11.36	-2.01946	-2.70645	-1.78567	0.484948	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.321469
11.3097	-1.84368	-2.7039	-1.65566	0.636142	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.5072
11.3066	-1.68349	-2.71435	-1.61124	0.643999	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.344444
11.3077	-1.53211	-2.71742	-1.57184	0.64998	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0401136
11.2983	-1.37505	-2.72568	-1.53112	0.653951	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.108628
11.2432	-1.20933	-2.7533	-1.43564	0.741951	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	6.08239
11.2092	-1.05913	-2.75211	-1.38883	0.747228	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.153612
11.0925	-0.887393	-2.8194	-1.24654	0.894419	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	16.69
11.0239	-0.740474	-2.82036	-1.18844	0.902166	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.338608
10.9603	-0.598913	-2.8165	-1.13955	0.899127	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.206888
10.8836	-0.456267	-2.82276	-1.08547	0.902855	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.119628
10.7141	-0.316046	-2.95788	-0.929219	1.06632	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	24.9132
10.6109	-0.210812	-2.94527	-0.867616	1.07437	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.255831
10.5195	-0.101369	-2.896	-0.826354	1.04582	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.45263
10.3973	-0.0225553	-2.85341	-0.753757	1.06259	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.956411
10.2538	0.0738963	-2.89403	-0.668014	1.10212	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	2.19067
10.112	0.119383	-2.841	-0.583149	1.12862	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.73082
9.96706	0.190516	-2.85113	-0.507685	1.14589	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.700875
9.81409	0.213582	-2.80672	-0.416894	1.17538	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.61523
9.70428	0.246415	-2.67301	-0.365537	1.14911	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	5.98774
9.56425	0.260461	-2.64142	-0.28399	1.16917	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.716573
9.42594	0.287846	-2.63892	-0.214907	1.17584	9.56225	0.148577	9.4	0.15	-2.72659	0	0.507207
9.27694	0.274745	-2.61505	-0.124579	1.20249	9.25348	0.150166	9.25	0.15	-2.72658	0	0.939793
9.13111	0.281858	-2.61613	-0.0537046	1.2074	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.110111
8.97956	0.274313	-2.61954	0.0217493	1.21596	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.158951
8.8327	0.272515	-2.64703	0.0845762	1.21283	8.94634	0.26481	8.8	0.25	-2.72783	0	0.483181
8.68211	0.254824	-2.65469	0.152903	1.2138	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0724578
8.53132	0.234185	-2.67807	0.215155	1.20865	8.46866	0.251128	8.5	0.25	-2.72395	0	0.190541
8.38457	0.210512	-2.68469	0.273011	1.19948	8.35775	0.250149	8.35	0.25	-2.72395	0	0.128843
8.23731	0.177906	-2.7148	0.327686	1.18705	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.44369
8.08841	0.132185	-2.72657	0.387996	1.18136	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.204952
7.89129	0.156196	-2.94621	0.357965	1.07475	7.74678	0.154598	7.85	0.15	-3.9992	0	23.3447
7.73819	0.110726	-2.96448	0.403676	1.06551	7.63715	0.143302	7.65	0.15	-3.99916	0	0.591075
7.63556	0.0297935	-2.86838	0.48711	1.10483	7.61982	0.157052	7.55	0.15	-1.99868	0	5.20198
7.50093	0.00645413	-2.8588	0.507985	1.0708	7.43926	0.160393	7.45	0.15	-1.99866	0	1.57296
7.34842	-0.0347958	-2.89035	0.528515	1.02657	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.92855
7.207	-0.0799977	-2.8748	0.557665	1.00001	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.00738
7.09236	-0.17051	-2.82813	0.627115	1.02196	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.65977
6.96645	-0.237393	-2.81107	0.664783	1.0043	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.508451
6.86109	-0.337486	-2.77954	0.731363	1.02207	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.844712
6.75234	-0.421704	-2.75947	0.775418	1.01092	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.314767
6.64674	-0.514504	-2.75136	0.817966	0.995651	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.382388
6.54934	-0.611991	-2.73324	0.864838	0.988713	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.201504
6.46357	-0.734653	-2.72902	0.926758	0.9976	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.269253
6.37483	-0.874135	-2.75025	0.989609	1.00448	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.267218
6.3719	-1.08324	-2.74909	1.1646	1.17484	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.7321
6.32772	-1.21837	-2.7527	1.22928	1.18017	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.124171
6.30548	-1.39844	-2.78142	1.34029	1.24406	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.5828
6.2883	-1.54937	-2.77403	1.41501	1.25038	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.240481
6.28907	-1.71261	-2.78361	1.505	1.2784	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.981723
6.29606	-1.86015	-2.76943	1.58021	1.28403	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.211877
6.29031	-1.99123	-2.72679	1.62533	1.2461	6.38849	-2.02257	6.35	-2	0	-2.73154	1.54912
6.3115	-2.13915	-2.72212	1.69816	1.25058	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0826397
6.31056	-2.25306	-2.66975	1.72943	1.20442	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.31175
6.3343	-2.39263	-2.68278	1.7892	1.20261	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.107146
6.37812	-2.5507	-2.72484	1.86821	1.22307	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.8857
6.43037	-2.70132	-2.73843	1.93701	1.22321	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.176987
6.48046	-2.84184	-2.73509	1.99704	1.21366	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.171362
6.54576	-2.98385	-2.74546	2.06185	1.21071	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0678799
6.59377	-3.10191	-2.65563	2.09849	1.16345	6.70928	-3.32749	6.55	-3.25	0	-3.63617	5.9938
6.6411	-3.26955	-2.7093	2.13297	1.13024	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.40691
6.69999	-3.40465	-2.69899	2.17351	1.10395	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.49267
6.75334	-3.56813	-2.74342	2.19961	1.06681	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.27206
6.82247	-3.69331	-2.71214	2.23826	1.04131	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.46378
6.9001	-3.83494	-2.7368	2.27501	1.01948	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.723943
7.00159	-3.97111	-2.77463	2.32285	1.01064	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.68797
7.06795	-4.13597	-2.81453	2.33209	0.962718	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.90599
7.12973	-4.2347	-2.67521	2.35485	0.921592	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	9.33538
7.19114	-4.3894	-2.70042	2.35756	0.873109	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.62749
7.2789	-4.51024	-2.69207	2.3855	0.851462	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.35848
7.3284	-4.66841	-2.70534	2.37304	0.792896	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.76681
7.44091	-4.80692	-2.79935	2.40371	0.784313	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.75176
7.50252	-4.97132	-2.81554	2.38852	0.72652	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.37199
7.57458	-5.0767	-2.76654	2.40152	0.701051	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.39815
7.62133	-5.24109	-2.78546	2.37219	0.637193	7.46174	-5.44979	7.45	-5.45	0.999999	-3	4.14841
7.70465	-5.35312	-2.73929	2.38799	0.616157	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.78031
7.7741	-5.50784	-2.75108	2.37452	0.569366	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	2.10917
7.8577	-5.61753	-2.68934	2.38725	0.548082	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	2.63809
7.91031	-5.78395	-2.69894	2.35632	0.488161	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	3.36694
7.9953	-5.89474	-2.6693	2.36824	0.47246	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.948954
8.0617	-6.04088	-2.67421	2.35219	0.431448	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.55617
8.18041	-6.16798	-2.80952	2.37274	0.435508	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.34997
8.245	-6.31323	-2.81943	2.35179	0.393716	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.65064
8.31429	-6.41185	-2.68635	2.35444	0.370196	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.94548
8.3774	-6.55633	-2.6858	2.33377	0.330237	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.48316
8.46181	-6.66786	-2.66592	2.33959	0.317721	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.815558
8.51047	-6.82567	-2.66642	2.30388	0.266132	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.40093
8.62802	-6.96226	-2.76444	2.31678	0.267889	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.68657
8.68182	-7.12527	-2.76903	2.28085	0.218915	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	2.06726
8.77317	-7.24661	-2.76247	2.28497	0.210858	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.236701
8.84143	-7.38582	-2.75964	2.2685	0.183791	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.681556
8.92703	-7.49913	-2.78557	2.27362	0.181274	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	1.00816
8.97241	-7.64991	-2.79078	2.23845	0.138642	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.59685
9.03116	-7.76295	-2.70254	2.22658	0.115671	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.44141
9.07108	-7.93573	-2.71546	2.18086	0.0656617	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	2.12681
9.11656	-8.04998	-2.61338	2.16078	0.036713	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.43339
9.15348	-8.19623	-2.60823	2.12795	0.0033326	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	1.17485
9.21847	-8.3208	-2.60038	2.12064	-0.00424586	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.29273
9.2583	-8.47144	-2.60574	2.08896	-0.0340981	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.800331
9.34762	-8.60794	-2.69488	2.10058	-0.0136471	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.66465
9.39822	-8.76685	-2.7118	2.07333	-0.0385836	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.615296
9.46531	-8.90025	-2.71024	2.06723	-0.04262	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0626904
9.50801	-9.06555	-2.73033	2.0352	-0.0705155	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.762089
9.56968	-9.19688	-2.74871	2.02969	-0.0712122	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.294862
9.60765	-9.35248	-2.77123	2.00067	-0.095061	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.678888
9.63241	-9.48093	-2.66786	1.965	-0.135047	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.67916
9.67464	-9.63045	-2.67698	1.94458	-0.147226	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.145422
9.70236	-9.76054	-2.61638	1.91644	-0.173155	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.86614
9.72231	-9.91606	-2.62673	1.88334	-0.195216	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.453429
9.77918	-10.0479	-2.68529	1.89096	-0.170391	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.51875
9.80012	-10.195	-2.69974	1.86367	-0.187789	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.321879
9.84743	-10.341	-2.72207	1.85884	-0.179463	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.330183
9.87933	-10.4971	-2.73389	1.83926	-0.188407	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.116849
9.89306	-10.6346	-2.67518	1.80601	-0.218671	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.07954
9.90214	-10.7986	-2.69329	1.77324	-0.237827	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.388173
9.90559	-10.935	-2.6454	1.73893	-0.264977	9.75887	-10.887	9.85	-11	0	-2.72395	1.40915
9.90884	-11.0961	-2.66222	1.70756	-0.280354	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.27048
9.92172	-11.2421	-2.65682	1.68651	-0.287171	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0902445
9.91235	-11.4044	-2.67408	1.65124	-0.304968	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.350562
9.92017	-11.5542	-2.6728	1.63046	-0.310153	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.18083
9.90208	-11.7133	-2.68557	1.59489	-0.327008	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.328956
9.88623	-11.8425	-2.65818	1.56077	-0.350227	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.693032
9.84796	-11.9971	-2.68489	1.51716	-0.37378	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.727812
9.7368	-12.1116	-2.52442	1.38614	-0.522896	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	26.8149
9.67302	-12.2533	-2.53393	1.33329	-0.544786	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.819247
9.61939	-12.3852	-2.52091	1.28421	-0.56899	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.562052
9.51964	-12.5368	-2.55682	1.21418	-0.603193	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.90976
9.40251	-12.6371	-2.50265	1.10181	-0.712263	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	9.61823
9.30257	-12.7561	-2.52683	1.0398	-0.735121	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	1.09862
9.19285	-12.8634	-2.51229	0.955148	-0.793546	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	2.4514
9.07755	-12.9747	-2.52866	0.890752	-0.811382	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.839731
8.88553	-13.0496	-2.51963	0.713917	-0.989504	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	22.2485
8.75401	-13.1256	-2.52164	0.642405	-1.00473	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.886102
8.63647	-13.1911	-2.52505	0.575889	-1.02471	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.494377
8.49049	-13.2591	-2.55911	0.504386	-1.04013	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.22785
8.28507	-13.2717	-2.61889	0.328827	-1.20594	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	19.4604
8.16332	-13.2839	-2.58829	0.259544	-1.21636	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.972013
8.03623	-13.3169	-2.56703	0.207029	-1.19543	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.654476
7.89087	-13.3276	-2.56265	0.132013	-1.20411	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.364921
7.70832	-13.3097	-2.62707	0.00873637	-1.27977	7.57824	-13.1345	7.65	-13.25	-3.62957	0	5.24212
7.54414	-13.2978	-2.64652	-0.0718594	-1.28686	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.589571
7.41031	-13.2904	-2.61869	-0.126949	-1.26406	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.668738
7.24299	-13.2658	-2.65244	-0.201484	-1.26525	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.71556
7.11131	-13.2407	-2.61592	-0.254904	-1.24014	6.97467	-13.1643	7	-13.25	-2.72703	0	1.21781
6.94784	-13.2113	-2.65498	-0.316817	-1.23072	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.604679
6.80731	-13.1639	-2.66292	-0.383467	-1.23018	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.113659
6.64796	-13.1193	-2.6999	-0.440023	-1.21682	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.57151
6.50995	-13.0456	-2.7091	-0.510586	-1.21954	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.469548
6.3517	-12.9895	-2.74905	-0.559364	-1.19958	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.789593
6.23729	-12.9285	-2.68425	-0.603918	-1.1685	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.23684
6.07729	-12.8723	-2.72977	-0.638613	-1.13808	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.36407
5.97764	-12.8183	-2.671	-0.67246	-1.10842	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.39451
